image,frame_sha256,policy,policy_label,min_conf,load_profile,gt_vru,detected_vru,gt_vru_streak,lock_before,lock_after,tier,latency_ms,pressure,load_injector,load_worker_processes,backend
006440.png,781f20c611e71f958601b46e6c846a0673374d39b7bc0f9c6ad41730dbeb2899,safety2,Two-level VRU-retention,0.25,moderate,True,False,1,True,True,SMALL,38.887,0.5415,process_steady_v3,15,onnx
006441.png,72a81d97587355046c501558e64452680f979026768b7de40f05de43b13d792a,safety2,Two-level VRU-retention,0.25,moderate,True,True,2,True,True,SMALL,47.563,0.5145,process_steady_v3,15,onnx
006442.png,deb11eab0045f8c257234c89c0762c670a7ff338e7cb0ef2b808bdcedafd46cc,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,58.753,0.5145,process_steady_v3,15,onnx
006443.png,089813c2090bb78ad690f445c2b0ecf8397ddcf3c5e54f291423ff977cff96da,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,49.883,0.4899,process_steady_v3,15,onnx
006444.png,e13645e7f1061fe25cb0df225665dd3fd30a0dd6eeb12c9a546f7b217df3a902,safety2,Two-level VRU-retention,0.25,moderate,True,True,1,True,True,SMALL,41.652,0.4899,process_steady_v3,15,onnx
006445.png,7e8587104a06b5dd39cb1ee63c3cefc21cd3b3643f7606b92c9b1c6920f60716,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,MEDIUM,325.5,0.4935,process_steady_v3,15,onnx
006446.png,444a5dfbb6d6ea47be56587c3bde0d3602c516f469b5fb1e2656d0a55095598c,safety2,Two-level VRU-retention,0.25,moderate,True,False,1,True,False,MEDIUM,265.115,0.4953,process_steady_v3,15,onnx
006447.png,97ef08f7d0ef29684f261ad44ae7d575843db85024d874a850b1085c1af053a8,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,False,False,MEDIUM,300.406,0.5817,process_steady_v3,15,onnx
006448.png,e482b75f1f95a6a83ba4a9856eff8eb3aa54f7b674e52844fe4327870f4de446,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,False,False,SMALL,43.691,0.4995,process_steady_v3,15,onnx
006449.png,28b67bb8d8ce0873034b61c7baec5f47389511a27853defc999cae0cedd26b1f,safety2,Two-level VRU-retention,0.25,moderate,True,False,1,False,False,SMALL,41.038,0.5541,process_steady_v3,15,onnx
006450.png,8b5917e87d2c29dbc52812d3801fd016cfc87ec5ee55d262ada62e540c87a02a,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,False,False,SMALL,35.739,0.5541,process_steady_v3,15,onnx
006451.png,28cb28d5d43a06ea23ffc9f4a4eee10a985b065e9a829abf179dad0ce028e065,safety2,Two-level VRU-retention,0.25,moderate,True,True,1,False,True,SMALL,60.676,0.6867,process_steady_v3,15,onnx
006452.png,bc9adf114a2d61f9ee466fc92ae5615f2f41842cc6bbfd41aad54da498cfa065,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,35.599,0.6867,process_steady_v3,15,onnx
006453.png,8d7d13b0bc70d2f792013eabc75ed0137ebf8881775beaecef48f64aeb9fff62,safety2,Two-level VRU-retention,0.25,moderate,True,True,1,True,True,SMALL,35.856,0.6459,process_steady_v3,15,onnx
006454.png,c0e84f5f8c5d9af39e75b6f879381b516a4bf7b40a46258e3161da9f1afa0cdf,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,MEDIUM,284.585,0.6459,process_steady_v3,15,onnx
006455.png,d0015c1bd2157d57be6bc39a550389f243c2fe26e67d41643321a083020811a4,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,False,MEDIUM,335.053,0.6351,process_steady_v3,15,onnx
006456.png,06a9459613938b112ba0e16c22f8dc7df6f055a31f593a115bc5f1d21c9c67ea,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,False,False,MEDIUM,295.623,0.6321,process_steady_v3,15,onnx
006457.png,5ed7429af67fdc73a1df28a839afd84f3ee16207e0939866fbe640f4827abe2e,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,False,False,SMALL,61.624,0.6423,process_steady_v3,15,onnx
006458.png,3a6ab217b6ea323081e37ff9345e9e80552ed6129a4a437fe1f92a096395aa87,safety2,Two-level VRU-retention,0.25,moderate,True,True,1,False,True,SMALL,39.392,0.7038,process_steady_v3,15,onnx
006459.png,3371382634024cadba7b2a164a2b71b26e3f1a64f365e2d395e17b9fc22c7a19,safety2,Two-level VRU-retention,0.25,moderate,False,True,0,True,True,MEDIUM,292.559,0.7038,process_steady_v3,15,onnx
006460.png,803a2068af98ffb7e7439d48ee9c51d5f676a4ca0af9e6721b42d846f4fd18b5,safety2,Two-level VRU-retention,0.25,moderate,True,True,1,True,True,MEDIUM,307.28,0.6309,process_steady_v3,15,onnx
006461.png,af24417508d6ea0c01629139730d5ffd9c38b56120fda78d0409cbbd809e2a34,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,MEDIUM,227.563,0.6405,process_steady_v3,15,onnx
006462.png,0a3a66c744ad15e37843f6cc677fdb4b238d30aac60057a5cf40fb5de806ed36,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,36.962,0.6339,process_steady_v3,15,onnx
006463.png,2d404c51b97e5138a0dd7af0ef8273e71dc5913c8d3e70e8546f6f618eade76b,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,48.97,0.6564,process_steady_v3,15,onnx
006464.png,bb0d526d3266aa46e5ccd5acd8b47f6ff8a14ed1418b37f4fe8fe1d3f63062d8,safety2,Two-level VRU-retention,0.25,moderate,True,True,1,True,True,SMALL,35.417,0.7242,process_steady_v3,15,onnx
006465.png,43923ac3004ba078edb709df6f6c0852eee3824ed4e8b1e22f0b47a2209d4414,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,41.527,0.7242,process_steady_v3,15,onnx
006466.png,62d68c365da96cb387eaf9df58f9632a4388f76cb56cbb1bd0e5e6fbbaadf385,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,35.022,0.6333,process_steady_v3,15,onnx
006467.png,b1c54bef271dd8635ddbbfaa6a604af9e895df925f3ab8cf6c447f996bfbff3e,safety2,Two-level VRU-retention,0.25,moderate,True,True,1,True,True,SMALL,35.663,0.6333,process_steady_v3,15,onnx
006468.png,a5d262eb1c367fec081a032d7a7a714d62313d0ad2fb1947680b818d55ccfd50,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,36.602,0.6195,process_steady_v3,15,onnx
006469.png,b6eed476acb456e0a34bc8658f9c85d9ae87569c6ae011b82e72f8b0a49cca38,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,36.096,0.6195,process_steady_v3,15,onnx
006470.png,612b9630f4674f1dfcf7988627b63909649f08ad25289213f7fa31eb64c1d0d6,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,35.166,0.5397,process_steady_v3,15,onnx
006471.png,0dfda9e2a42f65f63c1015c6aadc586668fb55018e171449806d0299f284edf9,safety2,Two-level VRU-retention,0.25,moderate,True,True,1,True,True,SMALL,35.932,0.5397,process_steady_v3,15,onnx
006472.png,aa02c0b004eded6ab18fb99ba53f01ec064fc8ed8a4c3a72c938c8ceb7cf8e53,safety2,Two-level VRU-retention,0.25,moderate,True,True,2,True,True,SMALL,41.473,0.5397,process_steady_v3,15,onnx
006473.png,c8b6dd834f51f5c61501ff2148ec2d3f8ddfbddd371ad93aebcfd8cd473b8431,safety2,Two-level VRU-retention,0.25,moderate,True,True,3,True,True,MEDIUM,331.126,0.5379,process_steady_v3,15,onnx
006474.png,849d0843c891dbc7e0c32bd5b7b0fce9b3a0a1012d96d10c503fdaa9593e5967,safety2,Two-level VRU-retention,0.25,moderate,True,True,4,True,True,MEDIUM,283.421,0.6429,process_steady_v3,15,onnx
006475.png,53b94068762e3875a189249041e6c1fbb4ec474db143f19dcffc34b183cb0946,safety2,Two-level VRU-retention,0.25,moderate,True,True,5,True,True,MEDIUM,304.895,0.6321,process_steady_v3,15,onnx
006476.png,220dd1759a51c1801cda546da6e6f6f94b0306bacd07f0370d73293a80d7bc36,safety2,Two-level VRU-retention,0.25,moderate,True,True,6,True,True,MEDIUM,243.322,0.4953,process_steady_v3,15,onnx
006477.png,a80bb82d7886626370146da45e83e6bb539cb248ea9d5e6214471b77b2b2c680,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,MEDIUM,254.349,0.5031,process_steady_v3,15,onnx
006478.png,1147c4e83f1fa12ad0db1b2db3e9077bae8505b1cdd77bb5df749faa622c7643,safety2,Two-level VRU-retention,0.25,moderate,True,True,1,True,True,MEDIUM,331.736,0.6225,process_steady_v3,15,onnx
006479.png,9ccb3728ff6fec77f26f79c59528a4c46960418827bd9888f81a7860b074e790,safety2,Two-level VRU-retention,0.25,moderate,True,True,2,True,True,MEDIUM,333.553,0.5055,process_steady_v3,15,onnx
006480.png,05b3020e43cd0f1180981b98a8acb829cbc37cb92af5e7fcbcf26a59e1483eb5,safety2,Two-level VRU-retention,0.25,moderate,True,True,3,True,True,MEDIUM,293.167,0.5076,process_steady_v3,15,onnx
006481.png,fbb95190e6244840bf4c214a0b51bb4a27b6cc3d76466e9a75da52e9f2018b70,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,MEDIUM,279.658,0.4719,process_steady_v3,15,onnx
006482.png,4b4dd731834b78d4ca3a845ccfd2fd25c9400067bbda5d0bb7f669bb42d82eaf,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,36.176,0.4995,process_steady_v3,15,onnx
006483.png,cb70097db64e2da8aa0cef6b8007ba95303a4c491ad8ef5ab228c9835a853278,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,44.348,0.5052,process_steady_v3,15,onnx
006484.png,fdacb85e4a21d05970eadc8e2400b5f1e9c02509788cd6e5f205eed2d33a8017,safety2,Two-level VRU-retention,0.25,moderate,True,False,1,True,True,SMALL,52.202,0.5052,process_steady_v3,15,onnx
006485.png,59b1a65c8300be362b31341b305d714de198a66d75cc7365251b0a39d3d1ab7c,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,False,SMALL,56.413,0.5844,process_steady_v3,15,onnx
006486.png,96fc5ca69eddd88c07754ca472dfb09e80921e9951a07f0ce3993d5678267135,safety2,Two-level VRU-retention,0.25,moderate,True,True,1,False,True,SMALL,35.233,0.4683,process_steady_v3,15,onnx
006487.png,c6740b397e8aed993ecf9f39bc498cce24d8c279fb3304ff8c00d67e59ff0897,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,MEDIUM,312.971,0.4683,process_steady_v3,15,onnx
006488.png,cddeeae61b8eed5b14b9213eb067c17cbcac10e635abd1f688887cb163b66f68,safety2,Two-level VRU-retention,0.25,moderate,True,True,1,True,True,MEDIUM,283.971,0.4935,process_steady_v3,15,onnx
006489.png,d2a17cb319787e66bab6ce06f9cd4a8c6c3a7c5a8a7595e9a058f8468ce25fc5,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,MEDIUM,293.255,0.4833,process_steady_v3,15,onnx
006490.png,e8bc333a25d61ca3da86ae584bc0ecf742192209abbce8728e215941ca4fcd18,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,False,MEDIUM,310.076,0.4953,process_steady_v3,15,onnx
006491.png,cf3269b0a20617f1a5c5ed7ee0e68199f1b3f2c6b7eb39f13d8f12f97a52fcfd,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,False,False,MEDIUM,290.857,0.4899,process_steady_v3,15,onnx
006492.png,666061aa233eea34d0a092cd0a2dc2e7a7a5326794657c3c139256be5a1fa795,safety2,Two-level VRU-retention,0.25,moderate,True,True,1,False,True,MEDIUM,283.759,0.4995,process_steady_v3,15,onnx
006493.png,7df278c7fcf0e109edc25746a59286b2d1a1d200f8bf2f051a6e17add9a74198,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,MEDIUM,319.039,0.7362,process_steady_v3,15,onnx
006494.png,97a9a1cd2e13540ae3817ad4145fc6aa589aa556771f09cc40aa7c9c92eb5c64,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,False,MEDIUM,306.587,0.6441,process_steady_v3,15,onnx
006495.png,b51250e0f3b04183f10568746a02bcf34696b63d5d6c7c45561ce76e6f7b1bbe,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,False,False,MEDIUM,278.841,0.6399,process_steady_v3,15,onnx
006496.png,429f0a0fec2f5a190e21856927353622feaed64501106ae20a35e75fd0efea25,safety2,Two-level VRU-retention,0.25,moderate,True,True,1,False,True,SMALL,35.951,0.6309,process_steady_v3,15,onnx
006497.png,a7fee8235628e002a7fdbe21f4aa291573adbdbe224585b6752fd69e25743a17,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,MEDIUM,360.773,0.6822,process_steady_v3,15,onnx
006498.png,3b2dbb1a3a4e81dc2aa61f349accc0e81000278b8660482574777eca02ca1ec8,safety2,Two-level VRU-retention,0.25,moderate,True,True,1,True,True,MEDIUM,260.713,0.6654,process_steady_v3,15,onnx
006499.png,422b9bdee4ae041ad79e4f7265bf022ae01258f6cc5b89bbdb051f211e38f23e,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,MEDIUM,303.739,0.627,process_steady_v3,15,onnx
006500.png,0252ebb23b9d44f2ce287edc33bbefbd6b8c6339a802ec2fc0d72f615146085a,safety2,Two-level VRU-retention,0.25,moderate,True,True,1,True,True,SMALL,36.601,0.627,process_steady_v3,15,onnx
006501.png,4e4880b4917810399151ff6c3dd95d1d7d7151216bc10bc1d7c4e01145738f24,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,61.36,0.6672,process_steady_v3,15,onnx
006502.png,1dd89934871c0780c51698aac27151195d116840cd559985ce8ea4a91d1e0a95,safety2,Two-level VRU-retention,0.25,moderate,True,True,1,True,True,SMALL,53.383,0.6672,process_steady_v3,15,onnx
006503.png,ee5ecd1db9baa87d2c08c24187625b4330b31302d4d04c48c131e7278bc69b86,safety2,Two-level VRU-retention,0.25,moderate,True,False,2,True,True,SMALL,47.537,0.693,process_steady_v3,15,onnx
006504.png,e5404136426d9fd78a64e8404a6b61adf6598ed8beb7071a41b78c81a2709d74,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,54.771,0.6366,process_steady_v3,15,onnx
006505.png,b0de7b6b76f66980433494c36a4fe563953ea25e54753e4093745eac49291bf8,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,38.505,0.6366,process_steady_v3,15,onnx
006506.png,38666d14b054a6ac9fae1deeeab88dd93b32c5a43a5589bda4dfcee6983befa8,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,60.133,0.6396,process_steady_v3,15,onnx
006507.png,cd907883785b4ec7c46fae1f28794578ba2ddc04eaed70676a31f5891ad50cca,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,59.777,0.6396,process_steady_v3,15,onnx
006508.png,23c0bbbb1fee8f2eb90872afad6adc7a45d98d392d77086e1f5d1fa3dff5c4e5,safety2,Two-level VRU-retention,0.25,moderate,True,True,1,True,True,SMALL,37.762,0.6306,process_steady_v3,15,onnx
006509.png,2bccfdad6a8403527ff63180398d3c3c53391246fe49a691205b2abfe3e50c12,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,43.873,0.6534,process_steady_v3,15,onnx
006510.png,94283e96765187019b2128582501021325eb040520a8bc1d5002e7ada52b92cb,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,34.554,0.6534,process_steady_v3,15,onnx
006511.png,7fd3e8acba4fbe063d74848ae3502a6c43aa06656b98fa1cefe99b6e5c974b6b,safety2,Two-level VRU-retention,0.25,moderate,True,True,1,True,True,SMALL,52.459,0.6364,process_steady_v3,15,onnx
006512.png,e8c11a0c29185124f881aa25aa55c9b6530712b1592d00f44a629441e4acc796,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,35.531,0.6364,process_steady_v3,15,onnx
006513.png,5dbb926a0caa657a627871b4578e257a1a18604faa8dd1fd94112295bcf23bd0,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,48.901,0.6352,process_steady_v3,15,onnx
006514.png,0bff202876a056c585fe3824550c66e49f8d7b31950b08297c4a64cbb96a6e47,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,36.738,0.6352,process_steady_v3,15,onnx
006515.png,74126a7552da38ad929332f187df398d4bd7d8893ebdf5dd71001633d32d60b0,safety2,Two-level VRU-retention,0.25,moderate,False,True,0,True,True,SMALL,36.454,0.6508,process_steady_v3,15,onnx
006516.png,65babf2bcb30f24250e075c7e47820e4faa4017527799f492e624e2f51f498ca,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,41.754,0.6508,process_steady_v3,15,onnx
006517.png,26c404a61608bba606709a41bad5566109aee407d0874a35f57cd335b5135861,safety2,Two-level VRU-retention,0.25,moderate,True,False,1,True,True,SMALL,37.539,0.6552,process_steady_v3,15,onnx
006518.png,d3d8cebfa0d784a31245a6e2d1310c6c1d7eeaa2832d0689130275ff45498c5a,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,35.38,0.6552,process_steady_v3,15,onnx
006519.png,1930fb8b512b0893b08f5dca5848759b89193be3f9734e05df455a1ee2893d97,safety2,Two-level VRU-retention,0.25,moderate,True,True,1,True,True,SMALL,49.622,0.648,process_steady_v3,15,onnx
006520.png,6867828c754dfdf4e38c12791a5cd85e8089b8fde8b5547fee4c9c8e8fc6db5d,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,MEDIUM,275.141,0.6336,process_steady_v3,15,onnx
006521.png,8c6861fa02b9cd82584ff389074be252501eb543dc9fcb496a401caa1613c770,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,False,MEDIUM,320.273,0.6354,process_steady_v3,15,onnx
006522.png,1bfaa2316c485ade291c4cdaf85a830f4a8716b02415f02df0e8a1966aab5e87,safety2,Two-level VRU-retention,0.25,moderate,True,True,1,False,True,MEDIUM,249.755,0.6576,process_steady_v3,15,onnx
006523.png,0cb2c214f48e18a71af9dd5862ca7c6eb447221e3ed38f23a64c483999e8aded,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,61.037,0.5106,process_steady_v3,15,onnx
006524.png,427a6506ce587510b24d84ff7356b86556a36669c55ce5e0398dca7a4d3ea7f4,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,59.657,0.5356,process_steady_v3,15,onnx
006525.png,b5ce53b75b21e8a7ec781c30b00994099e8409eb047f8e426202566a7f227f43,safety2,Two-level VRU-retention,0.25,moderate,True,True,1,True,True,SMALL,59.782,0.5308,process_steady_v3,15,onnx
006526.png,ef9179b90355a560ef768aabd8834d52df63fdb5675495dd985535c530cb89ed,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,MEDIUM,245.445,0.5308,process_steady_v3,15,onnx
006527.png,eca26e757a2ad11dac225fd869a0c0b93fd68928956791e9eb6a21d369909ba6,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,False,MEDIUM,297.096,0.6384,process_steady_v3,15,onnx
006528.png,77c7f128acf7acfcb8a732b6d108df33e7983af41adc8e53ac70139e6cd2e429,safety2,Two-level VRU-retention,0.25,moderate,True,True,1,False,True,MEDIUM,352.943,0.6492,process_steady_v3,15,onnx
006529.png,def261486a11554544194b5125c552225240ec7528687a7eed53fc55faa537a7,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,35.585,0.6502,process_steady_v3,15,onnx
006530.png,f5b08ffffa5a016ab7c925a0f6acd9963580c7d9e02f04f5ae1f8f2665ac8c30,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,48.039,0.6502,process_steady_v3,15,onnx
006531.png,44093473a8ab7845dd6f09390eef84c35653e6d0b57dce3eae840933b2870288,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,42.66,0.687,process_steady_v3,15,onnx
006532.png,ed58efbb50bf27364c063929368b52a07616fcb9cdb8f0c66ce7aff55337f6b4,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,46.885,0.687,process_steady_v3,15,onnx
006533.png,56e7788582445d850dc537f71edc97799763e88b2f6ea33aa832305ac1e89c00,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,35.448,0.6418,process_steady_v3,15,onnx
006534.png,023e14816c611fad0656ee475de449e0b1e53d4767a85b141fedfb82b66269e9,safety2,Two-level VRU-retention,0.25,moderate,True,True,1,True,True,SMALL,35.043,0.6418,process_steady_v3,15,onnx
006535.png,7fc571433466fb5221abb84cfe357b4017d50423de27c420a8e7a05ffa0faf43,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,60.504,0.6382,process_steady_v3,15,onnx
006536.png,c487036097a1428964fbc35d5a08d0b8b37e475cbadd55f7b8ad4ca9b7274731,safety2,Two-level VRU-retention,0.25,moderate,True,True,1,True,True,SMALL,56.324,0.6382,process_steady_v3,15,onnx
006537.png,cf5c5ea91f79345dbdd4bfd97659f5d8132dbb030d6fe6a4e89eeb28d5d6975f,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,False,SMALL,48.219,0.6382,process_steady_v3,15,onnx
006538.png,748bfd89a9b6e8d732f41b6a96b0f802a609c3f0d3d83a332b8c7fbebc3b2a21,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,False,False,SMALL,35.68,0.645,process_steady_v3,15,onnx
006539.png,360a1c6f03e741520cf083d7d8a0422f58808bb332357fe334ceefa126852c17,safety2,Two-level VRU-retention,0.25,moderate,True,True,1,False,True,SMALL,48.341,0.645,process_steady_v3,15,onnx
006540.png,60b67259c89effb367473b1661868d8674827a8a26868f6e2a4d641f387e2b9e,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,MEDIUM,361.571,0.6306,process_steady_v3,15,onnx
006541.png,f31425666b6f0c89d9fb45205c2153097ff82a42fb56faf5ef3996a2abb4de84,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,False,MEDIUM,278.222,0.6396,process_steady_v3,15,onnx
006542.png,b51dd238362548e55d23e7da4033345a3c833f084e92677f7419c777cb3709ba,safety2,Two-level VRU-retention,0.25,moderate,False,True,0,False,True,MEDIUM,259.078,0.5052,process_steady_v3,15,onnx
006543.png,d43773fa2a0e4f18a2d490b46ab574ee23fdeefd6a6a6363df7d8e4700c2fba6,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,36.58,0.5052,process_steady_v3,15,onnx
006544.png,1f107b72836e885f6adebf63ff56618023e8f421b630477bf90b2455765996ee,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,35.527,0.5482,process_steady_v3,15,onnx
006545.png,1eb8b6c4d4904406618ea1687e66d644bf64ef1a7c3a26f13b9e3dc4899eaaab,safety2,Two-level VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,60.18,0.5482,process_steady_v3,15,onnx
006546.png,0c4461b208a7c85d694d98758389aeb5c9ba37092eb728dfd32849dc0a941d76,safety2,Two-level VRU-retention,0.25,moderate,True,False,1,True,True,SMALL,60.113,0.5002,process_steady_v3,15,onnx
