image,frame_sha256,policy,policy_label,min_conf,calibration_path,calibration_sha256,effective_policy_kwargs,load_profile,gt_vru,detected_vru,gt_vru_streak,lock_before,lock_after,tier,latency_ms,pressure,load_injector,load_worker_processes,backend
007264.png,23924b4ea60152076fbda159ad855122f12647c47b20b892aacfbf4cae52ae6e,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,True,True,1,False,True,NANO,44.835,0.6226,process_steady_v3,11,onnx
007265.png,c4ee46ada18a95a938e8babbf6f397e1c53208553f72d7bf0e68dd4490d4c4ff,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,True,True,2,True,True,SMALL,146.529,0.6226,process_steady_v3,11,onnx
007266.png,c773a85f7a14cd457c97a1987f18ece8167680f2ac218a5855c02cf42ceb1b19,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,True,True,SMALL,153.043,0.6254,process_steady_v3,11,onnx
007267.png,68a942adf1ec85fbbc00fa8a052f369c88ced78b9f5b125ea9772ab510e6fc15,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,True,True,SMALL,152.069,0.6254,process_steady_v3,11,onnx
007268.png,fe294a3fb20e32fa8eabae1977128e6627f96056373ef879286d75287ac7280c,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,True,False,SMALL,161.488,0.6086,process_steady_v3,11,onnx
007269.png,c49cc690d6a94b18d4de6982c53f8100b55675a56fe25af760acf38b04149f5d,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,True,True,1,False,True,SMALL,155.768,0.631,process_steady_v3,11,onnx
007270.png,2ef9c5b28a1b0efddb145b39998e82fbb47e410ecc386fc1f8b8ae67ee56ac18,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,True,True,SMALL,134.782,0.6254,process_steady_v3,11,onnx
007271.png,a0f9fbece62140f554d0e805782ec83aeff3d82c11d8513ced3f3a94273a5906,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,True,0,True,True,SMALL,135.241,0.6016,process_steady_v3,11,onnx
007272.png,3f69b07540e8cd907347e0e8fff2fc4d9f9ada424f69264951f905c5a6016c29,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,True,True,1,True,True,SMALL,137.33,0.638,process_steady_v3,11,onnx
007273.png,72cb25773da84dc72784943f397cd0ede0a75d832ccdf966b175f3346fbddb05,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,True,True,SMALL,132.318,0.6121,process_steady_v3,11,onnx
007274.png,a74973fcc536302f8aae77572ddd95d69b2f6c2b87525d90c665589b625bb4c8,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,True,True,SMALL,149.674,0.6205,process_steady_v3,11,onnx
007275.png,4298c280e67c8e24a89114983337baaaee1e25286f5735812495f82202ef0e60,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,True,True,SMALL,141.972,0.6016,process_steady_v3,11,onnx
007276.png,6ad3b8da58be67524365c37929f9f0a8bcf4feefad92eefbacfb993e9c2ab4a2,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,True,False,SMALL,136.643,0.631,process_steady_v3,11,onnx
007277.png,963a45fb3e3d5cdf375acd3bd056f43afa5a6fb9712a0eafe78b75717f0ac091,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,True,False,1,False,False,SMALL,150.662,0.6121,process_steady_v3,11,onnx
007278.png,a31329e50b413dd1f330dddc3fc274f31304baa267dad4d0961764da93f06ce0,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,True,True,2,False,True,NANO,31.797,0.6961,process_steady_v3,11,onnx
007279.png,23a67c61185c60a4f04dd55fb38602dc6581cdb5f10db86b12cdb5c00cb983b5,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,True,True,SMALL,130.798,0.6961,process_steady_v3,11,onnx
007280.png,d2b606d8fc0aa49bc2c51b246889e8149c8c77b4aed453838ef32ce80055ac77,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,True,True,1,True,True,SMALL,130.514,0.6191,process_steady_v3,11,onnx
007281.png,faf606fb804614dbd5992c11ae7ad4e0f9a0ab0af974cbc132098fa3ce2e1d57,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,True,True,SMALL,130.166,0.6205,process_steady_v3,11,onnx
007282.png,f23f3bba54adf4496beff4c942145d282fd70cd86cb3e7b1529144e70dd95170,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,True,True,SMALL,129.93,0.6331,process_steady_v3,11,onnx
007283.png,92926f609c35a3697432bd1623f5dfa550318bf5bbebf39518d8f7fd0ceee877,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,True,True,SMALL,129.682,0.61,process_steady_v3,11,onnx
007284.png,e99b9bb294be650ad6014249f844629e4216476ffbd373903faaee43a4856b9a,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,True,False,1,True,False,SMALL,145.351,0.6373,process_steady_v3,11,onnx
007285.png,b32434f737af558b802ef0d0283802a47d94079dccc8aa579c102a1e72c51947,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,True,False,2,False,False,NANO,35.364,0.6135,process_steady_v3,11,onnx
007286.png,c682ec3abdb47cfa99beb011b41cee3a63954fa03cb39583eae5888f516b1830,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,True,False,3,False,False,NANO,52.809,0.6772,process_steady_v3,11,onnx
007287.png,be3326dd461e17c389376a73f8a008189468547ce012133c7eeb17f75160f861,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,NANO,38.886,0.6772,process_steady_v3,11,onnx
007288.png,b4b0776da74d0651835c43dff65f8a5157ecacf7a070854f2fbe6f9fe9f77b64,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,True,False,1,False,False,NANO,33.152,0.5974,process_steady_v3,11,onnx
007289.png,1a2094ef14d942da3655f8a20bc273870ab258115e9ebb7a8ef8988a67f68b06,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,True,False,2,False,False,NANO,30.97,0.5974,process_steady_v3,11,onnx
007290.png,9c2870f5006d564b670e9dda6513081a2769b97ca20c9cfa9d17cfc79007c191,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,True,True,3,False,True,NANO,32.687,0.6079,process_steady_v3,11,onnx
007291.png,065a4744dee21f079ef67a0100b4c1f3f7ba07f3ce919d5dce8e2813592c3e74,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,True,True,SMALL,149.265,0.6079,process_steady_v3,11,onnx
007292.png,4ded157b85ede273449a0bcd77603520746ecfc82db2edd842ffb3c00ac429e8,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,True,True,SMALL,168.175,0.6509,process_steady_v3,11,onnx
007293.png,858bf79b5e6e1a37dae8d3165fa1b52c5097d9feba1de3793de648ac9c444862,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,True,False,SMALL,229.321,0.6649,process_steady_v3,11,onnx
007294.png,1767921ea314f1a10acd5575becab2ce774f99c2f65d0513c4d40854a60af3e8,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,True,False,1,False,False,NANO,40.064,0.6844,process_steady_v3,11,onnx
007295.png,d6b877dc800ccea5e0a534d629914328c36a06da70d9ef9170fcdc387f96fbbe,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,NANO,41.696,0.69,process_steady_v3,11,onnx
007296.png,4f402e1d7cc73a3c549ee3039f5298a289766f131c270cb18d714103a085e28d,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,NANO,35.805,0.69,process_steady_v3,11,onnx
007297.png,d8cf8c88fb105d0bbdcb597b660bf5537b730c506bc92fccd8c559f30093b200,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,NANO,61.295,0.719,process_steady_v3,11,onnx
007298.png,5c7a19422864d61c1ad7da2609f9112b68676c65aa2fc7951798b0e8d97d25f3,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,NANO,38.281,0.719,process_steady_v3,11,onnx
007299.png,8400d10327f6d08104db6631827d25dc56681a0dcc5bc80210c040e8ce783b16,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,NANO,52.199,0.6714,process_steady_v3,11,onnx
007300.png,c9226df175bfacbd47d0c3ca8c13a6ec7189f5bc9641dc0ef44e9ae6dee21e0f,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,True,False,1,False,False,NANO,36.669,0.6574,process_steady_v3,11,onnx
007301.png,afaff6cb05ee07b6d4efa6784a498baa26897f95ef4ee7d757ca292a5a7c66af,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,True,True,2,False,False,NANO,50.469,0.6574,process_steady_v3,11,onnx
007302.png,200c9ec2986217a43473df3edd2c182ffe7a35254748091408b292a88bf807ab,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,NANO,38.108,0.6483,process_steady_v3,11,onnx
007303.png,3c582b91f60a85830cbf0362de0fe58ae2763b428e520218349d9932faa1cd59,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,NANO,42.136,0.6483,process_steady_v3,11,onnx
007304.png,4109db157ecd95caac30f61f66fc5958c278eb0b3a5be6467a6f86547c2c88cd,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,NANO,35.872,0.6483,process_steady_v3,11,onnx
007305.png,d18e2abc54ec086b63cd5dc1e3240b221299cb6f39f16998a840e15643c3782d,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,NANO,38.529,0.6483,process_steady_v3,11,onnx
007306.png,dd7f2ce51c5008ebde7ab25598b5b4ab93c7d3cd84dee1b0a1ed57a4e1eb994d,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,NANO,40.83,0.6553,process_steady_v3,11,onnx
007307.png,56d095705c9026127f2cc79d86b1cb9b71435b209aeeebfe461d7496f17618cd,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,NANO,51.47,0.6553,process_steady_v3,11,onnx
007308.png,c037786009f43cfd7370e0f8fa0cddab74105c77e43c4098ed90f64fa513dcf2,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,True,True,1,False,False,NANO,37.567,0.6539,process_steady_v3,11,onnx
007309.png,f6e47438288a6e13d415aa13c5cdcc497668ad96a4aeedbc0778d6a9fed627b3,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,NANO,40.3,0.6721,process_steady_v3,11,onnx
007310.png,4e49b7d916201d831ba41295193fde7c5985510ddccb5000bea0e3d5c9476274,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,True,False,1,False,False,NANO,35.671,0.6721,process_steady_v3,11,onnx
007311.png,e74d9ea45869c57d588eae1b37a49ed8097ee3ae5114d6021f58040c82eee6ba,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,NANO,34.215,0.6602,process_steady_v3,11,onnx
